Date,CountryAbbrv,Sales
2021-07-05,KOR,167
2021-07-05,MMR,12
2021-07-05,THA,333
2021-07-05,TUR,111
2021-07-05,IRN,292
2021-07-05,VNM,225
2021-07-05,PHL,268
2021-07-05,BGD,445
2021-07-05,PAK,693
2021-07-05,IDN,1275
2021-07-05,CHN,7094
2021-07-05,IND,4507
2021-07-05,LVA,202
2021-07-05,SVN,219
2021-07-05,LTU,251
2021-07-05,HRV,390
2021-07-05,IRL,720
2021-07-05,SVK,550
2021-07-05,FIN,532
2021-07-05,DNK,78
2021-07-05,BGR,771
2021-07-05,AUT,379
2021-07-05,HUN,1730
2021-07-05,GRC,785
2021-07-05,PRT,1159
2021-07-05,SWE,1515
2021-07-05,CZE,1242
2021-07-05,BEL,1671
2021-07-05,NLD,1957
2021-07-05,ROU,2018
2021-07-05,POL,3009
2021-07-05,ESP,4953
2021-07-05,ITA,5370
2021-07-05,FRA,6970
2021-07-05,DEU,324
2021-07-05,JPN,2551
2021-07-05,CAN,1082
2021-07-05,USA,21131
2021-07-05,MKD,44
2021-07-05,MDA,105
2021-07-05,ALB,31
2021-07-05,BIH,74
2021-07-05,NOR,220
2021-07-05,SRB,180
2021-07-05,CHE,281
2021-07-05,BLR,346
2021-07-05,UKR,1269
2021-07-05,GBR,1849
2021-07-05,RUS,3380
2021-07-05,TTO,36
2021-07-05,JAM,86
2021-07-05,PRI,404
2021-07-05,URY,95
2021-07-05,PAN,200
2021-07-05,CRI,123
2021-07-05,SLV,318
2021-07-05,PRY,310
2021-07-05,NIC,270
2021-07-05,HND,115
2021-07-05,CUB,351
2021-07-05,DOM,203
2021-07-05,HTI,459
2021-07-05,BOL,663
2021-07-05,GTM,574
2021-07-05,ECU,596
2021-07-05,CHL,502
2021-07-05,VEN,1158
2021-07-05,PER,1716
2021-07-05,ARG,1146
2021-07-05,COL,2123
2021-07-05,MEX,1188
2021-07-05,BRA,5179
2021-07-12,GNQ,7
2021-07-12,GNB,1
2021-07-12,LSO,14
2021-07-12,GAB,6
2021-07-12,NAM,13
2021-07-12,BWA,13
2021-07-12,GMB,0
2021-07-12,ERI,29
2021-07-12,MRT,21
2021-07-12,LBR,15
2021-07-12,CAF,30
2021-07-12,COG,26
2021-07-12,LBY,13
2021-07-12,SLE,15
2021-07-12,TGO,43
2021-07-12,SSD,89
2021-07-12,TUN,50
2021-07-12,BDI,68
2021-07-12,BEN,22
2021-07-12,RWA,112
2021-07-12,GIN,68
2021-07-12,ZWE,73
2021-07-12,SEN,28
2021-07-12,SOM,83
2021-07-12,TCD,53
2021-07-12,ZMB,93
2021-07-12,MWI,127
2021-07-12,BFA,122
2021-07-12,MLI,98
2021-07-12,NER,108
2021-07-12,CMR,154
2021-07-12,CIV,161
2021-07-12,MDG,112
2021-07-12,MOZ,160
2021-07-12,GHA,242
2021-07-12,AGO,152
2021-07-12,MAR,178
2021-07-12,DZA,85
2021-07-12,SDN,169
2021-07-12,UGA,234
2021-07-12,KEN,122
2021-07-12,ZAF,499
2021-07-12,TZA,298
2021-07-12,COD,479
2021-07-12,EGY,569
2021-07-12,ETH,580
2021-07-12,NGA,834
2021-07-12,QAT,10
2021-07-12,ARM,10
2021-07-12,MNG,17
2021-07-12,GEO,20
2021-07-12,KWT,30
2021-07-12,OMN,14
2021-07-12,PSE,0
2021-07-12,NZL,21
2021-07-12,LBN,14
2021-07-12,SGP,31
2021-07-12,TKM,29
2021-07-12,KGZ,29
2021-07-12,HKG,29
2021-07-12,LAO,28
2021-07-12,ARE,14
2021-07-12,ISR,20
2021-07-12,AZE,32
2021-07-12,TJK,37
2021-07-12,PNG,40
2021-07-12,JOR,42
2021-07-12,KHM,122
2021-07-12,KAZ,70
2021-07-12,LKA,84
2021-07-12,SYR,131
2021-07-12,PRK,50
2021-07-12,AUS,117
2021-07-12,NPL,107
2021-07-12,MYS,130
2021-07-12,YEM,115
2021-07-12,UZB,85
2021-07-12,SAU,165
2021-07-12,AFG,150
2021-07-12,IRQ,161
2021-07-12,KOR,184
2021-07-12,MMR,330
2021-07-12,THA,280
2021-07-12,TUR,321
2021-07-12,IRN,389
2021-07-12,VNM,317
2021-07-12,PHL,370
2021-07-12,BGD,531
2021-07-12,PAK,1395
2021-07-12,IDN,1377
2021-07-12,CHN,5263
2021-07-12,IND,4514
2021-07-12,LVA,209
2021-07-12,SVN,141
2021-07-12,LTU,310
2021-07-12,HRV,486
2021-07-12,IRL,539
2021-07-12,SVK,1152
2021-07-12,FIN,507
2021-07-12,DNK,583
2021-07-12,BGR,722
2021-07-12,AUT,502
2021-07-12,HUN,0
2021-07-12,GRC,1390
2021-07-12,PRT,1144
2021-07-12,SWE,806
2021-07-12,CZE,1259
2021-07-12,BEL,1907
2021-07-12,NLD,648
2021-07-12,ROU,1794
2021-07-12,POL,6927
2021-07-12,ESP,6234
2021-07-12,ITA,4406
2021-07-12,FRA,9745
2021-07-12,DEU,13063
2021-07-12,JPN,3047
2021-07-12,CAN,3368
2021-07-12,USA,13371
2021-07-12,MKD,29
2021-07-12,MDA,72
2021-07-12,ALB,69
2021-07-12,BIH,77
2021-07-12,NOR,74
2021-07-12,SRB,132
2021-07-12,CHE,275
2021-07-12,BLR,236
2021-07-12,UKR,888
2021-07-12,GBR,1103
2021-07-12,RUS,3510
2021-07-12,TTO,56
2021-07-12,JAM,83
2021-07-12,PRI,208
2021-07-12,URY,125
2021-07-12,PAN,157
2021-07-12,CRI,118
2021-07-12,SLV,465
2021-07-12,PRY,80
2021-07-12,NIC,328
2021-07-12,HND,235
2021-07-12,CUB,408
2021-07-12,DOM,478
2021-07-12,HTI,393
2021-07-12,BOL,554
2021-07-12,GTM,1114
2021-07-12,ECU,580
2021-07-12,CHL,179
2021-07-12,VEN,0
2021-07-12,PER,1153
2021-07-12,ARG,1793
2021-07-12,COL,752
2021-07-12,MEX,4027
2021-07-12,BRA,9783
2021-07-19,GNQ,0
2021-07-19,GNB,8
2021-07-19,LSO,0
2021-07-19,GAB,16
2021-07-19,NAM,11
2021-07-19,BWA,16
2021-07-19,GMB,6
2021-07-19,ERI,17
2021-07-19,MRT,13
2021-07-19,LBR,9
2021-07-19,CAF,32
2021-07-19,COG,34
2021-07-19,LBY,30
2021-07-19,SLE,52
2021-07-19,TGO,69
2021-07-19,SSD,38
2021-07-19,TUN,55
2021-07-19,BDI,46
2021-07-19,BEN,67
2021-07-19,RWA,16
2021-07-19,GIN,43
2021-07-19,ZWE,68
2021-07-19,SEN,75
2021-07-19,SOM,68
2021-07-19,TCD,83
2021-07-19,ZMB,86
2021-07-19,MWI,128
2021-07-19,BFA,62
2021-07-19,MLI,150
2021-07-19,NER,96
2021-07-19,CMR,164
2021-07-19,CIV,177
2021-07-19,MDG,5
2021-07-19,MOZ,124
2021-07-19,GHA,178
2021-07-19,AGO,225
2021-07-19,MAR,84
2021-07-19,DZA,160
2021-07-19,SDN,188
2021-07-19,UGA,70
2021-07-19,KEN,27
2021-07-19,ZAF,246
2021-07-19,TZA,161
2021-07-19,COD,457
2021-07-19,EGY,477
2021-07-19,ETH,313
2021-07-19,NGA,754
2021-07-19,QAT,16
2021-07-19,ARM,11
2021-07-19,MNG,14
2021-07-19,GEO,17
2021-07-19,KWT,23
2021-07-19,OMN,13
2021-07-19,PSE,30
2021-07-19,NZL,11
2021-07-19,LBN,26
2021-07-19,SGP,40
2021-07-19,TKM,32
2021-07-19,KGZ,42
2021-07-19,HKG,16
2021-07-19,LAO,72
2021-07-19,ARE,11
2021-07-19,ISR,55
2021-07-19,AZE,37
2021-07-19,TJK,37
2021-07-19,PNG,85
2021-07-19,JOR,36
2021-07-19,KHM,56
2021-07-19,KAZ,57
2021-07-19,LKA,88
2021-07-19,SYR,125
2021-07-19,PRK,171
2021-07-19,AUS,85
2021-07-19,NPL,148
2021-07-19,MYS,111
2021-07-19,YEM,148
2021-07-19,UZB,334
2021-07-19,SAU,152
2021-07-19,AFG,137
2021-07-19,IRQ,182
2021-07-19,KOR,38
2021-07-19,MMR,209
2021-07-19,THA,296
2021-07-19,TUR,352
2021-07-19,IRN,389
2021-07-19,VNM,414
2021-07-19,PHL,673
2021-07-19,BGD,145
2021-07-19,PAK,2053
2021-07-19,IDN,658
2021-07-19,CHN,6175
2021-07-19,IND,6166
2021-07-19,LVA,154
2021-07-19,SVN,285
2021-07-19,LTU,420
2021-07-19,HRV,360
2021-07-19,IRL,0
2021-07-19,SVK,781
2021-07-19,FIN,519
2021-07-19,DNK,445
2021-07-19,BGR,565
2021-07-19,AUT,778
2021-07-19,HUN,866
2021-07-19,GRC,938
2021-07-19,PRT,0
2021-07-19,SWE,248
2021-07-19,CZE,1329
2021-07-19,BEL,631
2021-07-19,NLD,3426
2021-07-19,ROU,1631
2021-07-19,POL,3628
2021-07-19,ESP,7140
2021-07-19,ITA,4483
2021-07-19,FRA,11543
2021-07-19,DEU,0
2021-07-19,JPN,3695
2021-07-19,CAN,5846
2021-07-19,USA,17328
2021-07-19,MKD,18
2021-07-19,MDA,51
2021-07-19,ALB,53
2021-07-19,BIH,76
2021-07-19,NOR,73
2021-07-19,SRB,0
2021-07-19,CHE,234
2021-07-19,BLR,258
2021-07-19,UKR,344
2021-07-19,GBR,1833
2021-07-19,RUS,4785
2021-07-19,TTO,49
2021-07-19,JAM,111
2021-07-19,PRI,170
2021-07-19,URY,160
2021-07-19,PAN,227
2021-07-19,CRI,196
2021-07-19,SLV,107
2021-07-19,PRY,396
2021-07-19,NIC,319
2021-07-19,HND,612
2021-07-19,CUB,772
2021-07-19,DOM,489
2021-07-19,HTI,545
2021-07-19,BOL,382
2021-07-19,GTM,542
2021-07-19,ECU,903
2021-07-19,CHL,512
2021-07-19,VEN,861
2021-07-19,PER,1536
2021-07-19,ARG,1706
2021-07-19,COL,1863
2021-07-19,MEX,4133
2021-07-19,BRA,0
2021-07-26,GNQ,9
2021-07-26,GNB,22
2021-07-26,LSO,10
2021-07-26,GAB,16
2021-07-26,NAM,7
2021-07-26,BWA,20
2021-07-26,GMB,16
2021-07-26,ERI,16
2021-07-26,MRT,18
2021-07-26,LBR,29
2021-07-26,CAF,19
2021-07-26,COG,27
2021-07-26,LBY,23
2021-07-26,SLE,11
2021-07-26,TGO,50
2021-07-26,SSD,22
2021-07-26,TUN,62
2021-07-26,BDI,64
2021-07-26,BEN,95
2021-07-26,RWA,50
2021-07-26,GIN,56
2021-07-26,ZWE,77
2021-07-26,SEN,69
2021-07-26,SOM,74
2021-07-26,TCD,92
2021-07-26,ZMB,109
2021-07-26,MWI,92
2021-07-26,BFA,248
2021-07-26,MLI,115
2021-07-26,NER,145
2021-07-26,CMR,125
2021-07-26,CIV,129
2021-07-26,MDG,164
2021-07-26,MOZ,318
2021-07-26,GHA,153
2021-07-26,AGO,190
2021-07-26,MAR,168
2021-07-26,DZA,49
2021-07-26,SDN,309
2021-07-26,UGA,190
2021-07-26,KEN,128
2021-07-26,ZAF,244
2021-07-26,TZA,302
2021-07-26,COD,429
2021-07-26,EGY,357
2021-07-26,ETH,0
2021-07-26,NGA,86
2021-07-26,QAT,12
2021-07-26,ARM,9
2021-07-26,MNG,17
2021-07-26,GEO,19
2021-07-26,KWT,26
2021-07-26,OMN,24
2021-07-26,PSE,4
2021-07-26,NZL,22
2021-07-26,LBN,36
2021-07-26,SGP,29
2021-07-26,TKM,29
2021-07-26,KGZ,28
2021-07-26,HKG,18
2021-07-26,LAO,34
2021-07-26,ARE,50
2021-07-26,ISR,51
2021-07-26,AZE,50
2021-07-26,TJK,45
2021-07-26,PNG,68
2021-07-26,JOR,25
2021-07-26,KHM,85
2021-07-26,KAZ,97
2021-07-26,LKA,115
2021-07-26,SYR,86
2021-07-26,PRK,160
2021-07-26,AUS,98
2021-07-26,NPL,235
2021-07-26,MYS,169
2021-07-26,YEM,178
2021-07-26,UZB,158
2021-07-26,SAU,167
2021-07-26,AFG,135
2021-07-26,IRQ,115
2021-07-26,KOR,286
2021-07-26,MMR,270
2021-07-26,THA,439
2021-07-26,TUR,374
2021-07-26,IRN,159
2021-07-26,VNM,559
2021-07-26,PHL,672
2021-07-26,BGD,397
2021-07-26,PAK,1195
2021-07-26,IDN,85
2021-07-26,CHN,2874
2021-07-26,IND,0
2021-07-26,LVA,264
2021-07-26,SVN,238
2021-07-26,LTU,196
2021-07-26,HRV,471
2021-07-26,IRL,564
2021-07-26,SVK,625
2021-07-26,FIN,463
2021-07-26,DNK,1125
2021-07-26,BGR,699
2021-07-26,AUT,612
2021-07-26,HUN,916
2021-07-26,GRC,1658
2021-07-26,PRT,1784
2021-07-26,SWE,1057
2021-07-26,CZE,1195
2021-07-26,BEL,1313
2021-07-26,NLD,1743
2021-07-26,ROU,616
2021-07-26,POL,5559
2021-07-26,ESP,2212
2021-07-26,ITA,6133
2021-07-26,FRA,4784
2021-07-26,DEU,16330
2021-07-26,JPN,4228
2021-07-26,CAN,1885
2021-07-26,USA,17820
2021-07-26,MKD,91
2021-07-26,MDA,70
2021-07-26,ALB,74
2021-07-26,BIH,115
2021-07-26,NOR,73
2021-07-26,SRB,134
2021-07-26,CHE,197
2021-07-26,BLR,230
2021-07-26,UKR,1131
2021-07-26,GBR,1618
2021-07-26,RUS,2885
2021-07-26,TTO,35
2021-07-26,JAM,180
2021-07-26,PRI,117
2021-07-26,URY,136
2021-07-26,PAN,179
2021-07-26,CRI,196
2021-07-26,SLV,346
2021-07-26,PRY,631
2021-07-26,NIC,373
2021-07-26,HND,373
2021-07-26,CUB,421
2021-07-26,DOM,540
2021-07-26,HTI,445
2021-07-26,BOL,428
2021-07-26,GTM,211
2021-07-26,ECU,606
2021-07-26,CHL,898
2021-07-26,VEN,1410
2021-07-26,PER,1378
2021-07-26,ARG,1521
2021-07-26,COL,2604
2021-07-26,MEX,1314
2021-07-26,BRA,9390
2021-08-02,GNQ,7
2021-08-02,GNB,8
2021-08-02,LSO,12
2021-08-02,GAB,15
2021-08-02,NAM,7
2021-08-02,BWA,9
2021-08-02,GMB,12
2021-08-02,ERI,17
2021-08-02,MRT,13
2021-08-02,LBR,33
2021-08-02,CAF,28
2021-08-02,COG,47
2021-08-02,LBY,25
2021-08-02,SLE,33
2021-08-02,TGO,42
2021-08-02,SSD,65
2021-08-02,TUN,11
2021-08-02,BDI,75
2021-08-02,BEN,47
2021-08-02,RWA,72
2021-08-02,GIN,88
2021-08-02,ZWE,84
2021-08-02,SEN,105
2021-08-02,SOM,110
2021-08-02,TCD,74
2021-08-02,ZMB,162
2021-08-02,MWI,76
2021-08-02,BFA,107
2021-08-02,MLI,58
2021-08-02,NER,90
2021-08-02,CMR,117
2021-08-02,CIV,55
2021-08-02,MDG,58
2021-08-02,MOZ,125
2021-08-02,GHA,134
2021-08-02,AGO,156
2021-08-02,MAR,147
2021-08-02,DZA,207
2021-08-02,SDN,178
2021-08-02,UGA,237
2021-08-02,KEN,195
2021-08-02,ZAF,156
2021-08-02,TZA,153
2021-08-02,COD,284
2021-08-02,EGY,350
2021-08-02,ETH,403
2021-08-02,NGA,304
2021-08-02,QAT,10
2021-08-02,ARM,16
2021-08-02,MNG,15
2021-08-02,GEO,14
2021-08-02,KWT,19
2021-08-02,OMN,21
2021-08-02,PSE,0
2021-08-02,NZL,18
2021-08-02,LBN,22
2021-08-02,SGP,15
2021-08-02,TKM,24
2021-08-02,KGZ,23
2021-08-02,HKG,38
2021-08-02,LAO,31
2021-08-02,ARE,20
2021-08-02,ISR,37
2021-08-02,AZE,66
2021-08-02,TJK,57
2021-08-02,PNG,70
2021-08-02,JOR,62
2021-08-02,KHM,63
2021-08-02,KAZ,92
2021-08-02,LKA,84
2021-08-02,SYR,149
2021-08-02,PRK,101
2021-08-02,AUS,98
2021-08-02,NPL,35
2021-08-02,MYS,137
2021-08-02,YEM,226
2021-08-02,UZB,177
2021-08-02,SAU,113
2021-08-02,AFG,153
2021-08-02,IRQ,167
2021-08-02,KOR,248
2021-08-02,MMR,159
2021-08-02,THA,315
2021-08-02,TUR,509
2021-08-02,IRN,725
2021-08-02,VNM,338
2021-08-02,PHL,451
2021-08-02,BGD,258
2021-08-02,PAK,1097
2021-08-02,IDN,1280
2021-08-02,CHN,6862
2021-08-02,IND,0
2021-08-02,LVA,26
2021-08-02,SVN,326
2021-08-02,LTU,524
2021-08-02,HRV,310
2021-08-02,IRL,441
2021-08-02,SVK,198
2021-08-02,FIN,672
2021-08-02,DNK,1101
2021-08-02,BGR,561
2021-08-02,AUT,790
2021-08-02,HUN,1074
2021-08-02,GRC,1933
2021-08-02,PRT,259
2021-08-02,SWE,897
2021-08-02,CZE,614
2021-08-02,BEL,2332
2021-08-02,NLD,4384
2021-08-02,ROU,4160
2021-08-02,POL,3029
2021-08-02,ESP,97
2021-08-02,ITA,12852
2021-08-02,FRA,0
2021-08-02,DEU,9147
2021-08-02,JPN,3118
2021-08-02,CAN,1973
2021-08-02,USA,5173
2021-08-02,MKD,45
2021-08-02,MDA,57
2021-08-02,ALB,35
2021-08-02,BIH,119
2021-08-02,NOR,166
2021-08-02,SRB,117
2021-08-02,CHE,211
2021-08-02,BLR,251
2021-08-02,UKR,959
2021-08-02,GBR,1015
2021-08-02,RUS,3431
2021-08-02,TTO,42
2021-08-02,JAM,99
2021-08-02,PRI,0
2021-08-02,URY,118
2021-08-02,PAN,146
2021-08-02,CRI,162
2021-08-02,SLV,524
2021-08-02,PRY,376
2021-08-02,NIC,269
2021-08-02,HND,392
2021-08-02,CUB,133
2021-08-02,DOM,406
2021-08-02,HTI,647
2021-08-02,BOL,387
2021-08-02,GTM,363
2021-08-02,ECU,611
2021-08-02,CHL,963
2021-08-02,VEN,1077
2021-08-02,PER,1243
2021-08-02,ARG,1548
2021-08-02,COL,2432
2021-08-02,MEX,4842
2021-08-02,BRA,7809
2021-08-09,GNQ,9
2021-08-09,GNB,9
2021-08-09,LSO,12
2021-08-09,GAB,13
2021-08-09,NAM,12
2021-08-09,BWA,21
2021-08-09,GMB,5
2021-08-09,ERI,18
2021-08-09,MRT,23
2021-08-09,LBR,50
2021-08-09,CAF,22
2021-08-09,COG,10
2021-08-09,LBY,31
2021-08-09,SLE,41
2021-08-09,TGO,64
2021-08-09,SSD,47
2021-08-09,TUN,49
2021-08-09,BDI,94
2021-08-09,BEN,49
2021-08-09,RWA,16
2021-08-09,GIN,65
2021-08-09,ZWE,28
2021-08-09,SEN,195
2021-08-09,SOM,55
2021-08-09,TCD,82
2021-08-09,ZMB,55
2021-08-09,MWI,93
2021-08-09,BFA,183
2021-08-09,MLI,169
2021-08-09,NER,97
2021-08-09,CMR,179
2021-08-09,CIV,118
2021-08-09,MDG,131
2021-08-09,MOZ,216
2021-08-09,GHA,152
2021-08-09,AGO,203
2021-08-09,MAR,76
2021-08-09,DZA,254
2021-08-09,SDN,402
2021-08-09,UGA,203
2021-08-09,KEN,249
2021-08-09,ZAF,240
2021-08-09,TZA,288
2021-08-09,COD,0
2021-08-09,EGY,240
2021-08-09,ETH,494
2021-08-09,NGA,1289
2021-08-09,QAT,9
2021-08-09,ARM,8
2021-08-09,MNG,10
2021-08-09,GEO,17
2021-08-09,KWT,10
2021-08-09,OMN,13
2021-08-09,PSE,21
2021-08-09,NZL,6
2021-08-09,LBN,9
2021-08-09,SGP,25
2021-08-09,TKM,9
2021-08-09,KGZ,20
2021-08-09,HKG,21
2021-08-09,LAO,22
2021-08-09,ARE,34
2021-08-09,ISR,32
2021-08-09,AZE,22
2021-08-09,TJK,22
2021-08-09,PNG,54
2021-08-09,JOR,55
2021-08-09,KHM,18
2021-08-09,KAZ,63
2021-08-09,LKA,76
2021-08-09,SYR,61
2021-08-09,PRK,73
2021-08-09,AUS,83
2021-08-09,NPL,43
2021-08-09,MYS,170
2021-08-09,YEM,154
2021-08-09,UZB,89
2021-08-09,SAU,51
2021-08-09,AFG,95
2021-08-09,IRQ,137
2021-08-09,KOR,85
2021-08-09,MMR,209
2021-08-09,THA,204
2021-08-09,TUR,503
2021-08-09,IRN,410
2021-08-09,VNM,289
2021-08-09,PHL,503
2021-08-09,BGD,970
2021-08-09,PAK,490
2021-08-09,IDN,440
2021-08-09,CHN,4164
2021-08-09,IND,4094
2021-08-09,LVA,196
2021-08-09,SVN,265
2021-08-09,LTU,197
2021-08-09,HRV,165
2021-08-09,IRL,646
2021-08-09,SVK,481
2021-08-09,FIN,455
2021-08-09,DNK,685
2021-08-09,BGR,635
2021-08-09,AUT,957
2021-08-09,HUN,1211
2021-08-09,GRC,0
2021-08-09,PRT,153
2021-08-09,SWE,1118
2021-08-09,CZE,325
2021-08-09,BEL,592
2021-08-09,NLD,1380
2021-08-09,ROU,1621
2021-08-09,POL,2879
2021-08-09,ESP,5657
2021-08-09,ITA,4783
2021-08-09,FRA,5336
2021-08-09,DEU,0
2021-08-09,JPN,6093
2021-08-09,CAN,0
2021-08-09,USA,14456
2021-08-09,MKD,54
2021-08-09,MDA,65
2021-08-09,ALB,83
2021-08-09,BIH,0
2021-08-09,NOR,160
2021-08-09,SRB,135
2021-08-09,CHE,365
2021-08-09,BLR,278
2021-08-09,UKR,1403
2021-08-09,GBR,1268
2021-08-09,RUS,2087
2021-08-09,TTO,25
2021-08-09,JAM,126
2021-08-09,PRI,16
2021-08-09,URY,110
2021-08-09,PAN,175
2021-08-09,CRI,59
2021-08-09,SLV,179
2021-08-09,PRY,176
2021-08-09,NIC,21
2021-08-09,HND,402
2021-08-09,CUB,203
2021-08-09,DOM,266
2021-08-09,HTI,749
2021-08-09,BOL,452
2021-08-09,GTM,509
2021-08-09,ECU,327
2021-08-09,CHL,1225
2021-08-09,VEN,1804
2021-08-09,PER,896
2021-08-09,ARG,299
2021-08-09,COL,2276
2021-08-09,MEX,6187
2021-08-09,BRA,7866
2021-08-16,GNQ,16
2021-08-16,GNB,10
2021-08-16,LSO,9
2021-08-16,GAB,17
2021-08-16,NAM,4
2021-08-16,BWA,11
2021-08-16,GMB,14
2021-08-16,ERI,15
2021-08-16,MRT,29
2021-08-16,LBR,27
2021-08-16,CAF,15
2021-08-16,COG,27
2021-08-16,LBY,29
2021-08-16,SLE,0
2021-08-16,TGO,41
2021-08-16,SSD,46
2021-08-16,TUN,53
2021-08-16,BDI,96
2021-08-16,BEN,79
2021-08-16,RWA,65
2021-08-16,GIN,69
2021-08-16,ZWE,77
2021-08-16,SEN,56
2021-08-16,SOM,59
2021-08-16,TCD,84
2021-08-16,ZMB,116
2021-08-16,MWI,64
2021-08-16,BFA,109
2021-08-16,MLI,100
2021-08-16,NER,104
2021-08-16,CMR,116
2021-08-16,CIV,113
2021-08-16,MDG,234
2021-08-16,MOZ,178
2021-08-16,GHA,99
2021-08-16,AGO,150
2021-08-16,MAR,248
2021-08-16,DZA,202
2021-08-16,SDN,163
2021-08-16,UGA,212
2021-08-16,KEN,450
2021-08-16,ZAF,30
2021-08-16,TZA,427
2021-08-16,COD,460
2021-08-16,EGY,760
2021-08-16,ETH,967
2021-08-16,NGA,878
2021-08-16,QAT,7
2021-08-16,ARM,9
2021-08-16,MNG,9
2021-08-16,GEO,9
2021-08-16,KWT,14
2021-08-16,OMN,0
2021-08-16,PSE,13
2021-08-16,NZL,12
2021-08-16,LBN,11
2021-08-16,SGP,18
2021-08-16,TKM,12
2021-08-16,KGZ,21
2021-08-16,HKG,30
2021-08-16,LAO,3
2021-08-16,ARE,11
2021-08-16,ISR,30
2021-08-16,AZE,25
2021-08-16,TJK,7
2021-08-16,PNG,0
2021-08-16,JOR,22
2021-08-16,KHM,26
2021-08-16,KAZ,52
2021-08-16,LKA,49
2021-08-16,SYR,47
2021-08-16,PRK,45
2021-08-16,AUS,85
2021-08-16,NPL,91
2021-08-16,MYS,84
2021-08-16,YEM,81
2021-08-16,UZB,175
2021-08-16,SAU,103
2021-08-16,AFG,57
2021-08-16,IRQ,77
2021-08-16,KOR,98
2021-08-16,MMR,239
2021-08-16,THA,259
2021-08-16,TUR,173
2021-08-16,IRN,264
2021-08-16,VNM,492
2021-08-16,PHL,383
2021-08-16,BGD,609
2021-08-16,PAK,1
2021-08-16,IDN,1221
2021-08-16,CHN,3055
2021-08-16,IND,1241
2021-08-16,LVA,319
2021-08-16,SVN,156
2021-08-16,LTU,226
2021-08-16,HRV,453
2021-08-16,IRL,663
2021-08-16,SVK,623
2021-08-16,FIN,723
2021-08-16,DNK,948
2021-08-16,BGR,2376
2021-08-16,AUT,1341
2021-08-16,HUN,1504
2021-08-16,GRC,772
2021-08-16,PRT,1599
2021-08-16,SWE,1845
2021-08-16,CZE,699
2021-08-16,BEL,1828
2021-08-16,NLD,3553
2021-08-16,ROU,1721
2021-08-16,POL,3094
2021-08-16,ESP,2576
2021-08-16,ITA,6492
2021-08-16,FRA,6936
2021-08-16,DEU,11972
2021-08-16,JPN,4904
2021-08-16,CAN,0
2021-08-16,USA,25612
2021-08-16,MKD,0
2021-08-16,MDA,65
2021-08-16,ALB,128
2021-08-16,BIH,78
2021-08-16,NOR,167
2021-08-16,SRB,166
2021-08-16,CHE,251
2021-08-16,BLR,218
2021-08-16,UKR,745
2021-08-16,GBR,1368
2021-08-16,RUS,5610
2021-08-16,TTO,94
2021-08-16,JAM,157
2021-08-16,PRI,0
2021-08-16,URY,98
2021-08-16,PAN,199
2021-08-16,CRI,150
2021-08-16,SLV,213
2021-08-16,PRY,205
2021-08-16,NIC,290
2021-08-16,HND,477
2021-08-16,CUB,382
2021-08-16,DOM,259
2021-08-16,HTI,221
2021-08-16,BOL,386
2021-08-16,GTM,559
2021-08-16,ECU,269
2021-08-16,CHL,618
2021-08-16,VEN,1056
2021-08-16,PER,1424
2021-08-16,ARG,1207
2021-08-16,COL,1661
2021-08-16,MEX,4751
2021-08-16,BRA,8595
2021-08-23,GNQ,4
2021-08-23,GNB,1
2021-08-23,LSO,9
2021-08-23,GAB,11
2021-08-23,NAM,11
2021-08-23,BWA,10
2021-08-23,GMB,12
2021-08-23,ERI,20
2021-08-23,MRT,25
2021-08-23,LBR,24
2021-08-23,CAF,30
2021-08-23,COG,11
2021-08-23,LBY,51
2021-08-23,SLE,60
2021-08-23,TGO,51
2021-08-23,SSD,104
2021-08-23,TUN,33
2021-08-23,BDI,46
2021-08-23,BEN,60
2021-08-23,RWA,53
2021-08-23,GIN,75
2021-08-23,ZWE,0
2021-08-23,SEN,15
2021-08-23,SOM,106
2021-08-23,TCD,84
2021-08-23,ZMB,0
2021-08-23,MWI,0
2021-08-23,BFA,235
2021-08-23,MLI,103
2021-08-23,NER,130
2021-08-23,CMR,129
2021-08-23,CIV,104
2021-08-23,MDG,342
2021-08-23,MOZ,52
2021-08-23,GHA,152
2021-08-23,AGO,0
2021-08-23,MAR,187
2021-08-23,DZA,173
2021-08-23,SDN,399
2021-08-23,UGA,215
2021-08-23,KEN,329
2021-08-23,ZAF,296
2021-08-23,TZA,472
2021-08-23,COD,476
2021-08-23,EGY,463
2021-08-23,ETH,496
2021-08-23,NGA,464
2021-08-23,QAT,2
2021-08-23,ARM,11
2021-08-23,MNG,10
2021-08-23,GEO,9
2021-08-23,KWT,8
2021-08-23,OMN,6
2021-08-23,PSE,11
2021-08-23,NZL,11
2021-08-23,LBN,13
2021-08-23,SGP,12
2021-08-23,TKM,12
2021-08-23,KGZ,18
2021-08-23,HKG,15
2021-08-23,LAO,18
2021-08-23,ARE,16
2021-08-23,ISR,8
2021-08-23,AZE,17
2021-08-23,TJK,28
2021-08-23,PNG,19
2021-08-23,JOR,12
2021-08-23,KHM,48
2021-08-23,KAZ,33
2021-08-23,LKA,49
2021-08-23,SYR,40
2021-08-23,PRK,53
2021-08-23,AUS,12
2021-08-23,NPL,64
2021-08-23,MYS,46
2021-08-23,YEM,34
2021-08-23,UZB,76
2021-08-23,SAU,97
2021-08-23,AFG,0
2021-08-23,IRQ,87
